"MUN","XCOORD","YCOORD"
"20370",-97.5514183502965,17.3346910379493
"20371",-97.5343522990641,17.0618493110352
"20372",-97.6726529226567,17.0078236945959
"20373",-97.5566325560801,18.0207501979763
"20374",-96.8830471812106,18.1575015686066
"20375",-96.6850938656809,17.0485935562832
"20376",-98.2153352329461,17.5705509853155
"20377",-97.6813595052912,16.7282129158154
"20378",-96.9053398616488,16.7899971975745
"20379",-97.7183164273738,17.154895828489
"20380",-96.5838303850852,16.9525051708215
"20381",-98.1643762679557,17.8214370234992
"20382",-97.4623575484851,16.9181310244152
"20383",-97.5679481832734,17.3767029554758
"20384",-96.6781397789543,16.3373097268732
"20385",-96.7485953792277,17.0190213579842
"20386",-97.484781252783,16.4693481709008
"20387",-96.7931816070244,16.7817181916485
"20388",-96.8546326306016,16.9217436420041
"20389",-96.7589419265554,16.8058207229669
"20390",-96.6989732318332,17.0633374570997
"20391",-96.6206597707686,16.1808222964653
"20392",-97.732145609456,16.9431950291846
"20393",-96.6686622118307,16.7246806520787
"20394",-95.8465175661243,17.0791775380996
"20395",-97.0802059098783,17.6247092698062
"20396",-96.8172629600527,18.1033529884359
"20397",-97.6913922625007,17.2313887894533
"20398",-96.8920839384795,16.6774583907336
"20399",-96.7864465677088,17.0882029040086
"20400",-97.6499546206196,17.869619226191
"20401",-96.9221541755427,15.8619892918001
"20402",-98.3127055768847,16.4289267170363
"20403",-96.71020234373,16.9706226837787
"20404",-97.2606489368379,17.565763524407
"20405",-97.6380131675959,17.5938360640993
"20406",-96.7462023625083,18.2930692551505
"20407",-94.3885958576162,16.9469169978359
"20408",-97.6051208253273,17.3436860118387
"20409",-96.6342975353175,17.0292408331996
"20410",-95.8650577072291,16.2333628086691
"20411",-96.612777806098,16.9928353899501
"20412",-95.351948226345,16.7366695484008
"20413",-96.2232837765047,15.7962876664353
"20414",-97.9263710254495,16.2087643385827
"20415",-97.9983221534535,16.6148839285773
"20416",-97.1584150625906,17.8504161891722
"20417",-96.1315753882085,17.8498522382119
"20418",-95.474234223769,16.5158152842962
"20419",-96.5417347348304,17.3627378100404
"20420",-97.0409285458185,16.7375708751485
"20421",-95.2754684265711,16.4246938691361
"20422",-97.3324130751429,17.6462866980919
"20423",-97.5013624586921,17.4077127568608
"20424",-96.3492699088296,16.0991211783265
"20425",-96.7837797186382,17.8072936654427
"20426",-97.0334297684566,17.0484408488798
"20427",-95.0719761054325,16.8846203926885
"20428",-96.0519035585232,16.3045482014821
"20429",-97.0299247434695,16.5609341543707
"20430",-97.3952636975191,17.1375202079434
"20431",-97.0989572993096,17.9535614512113
"20432",-96.1580988424992,17.3789967675218
"20433",-97.1810250968583,16.1647791174222
"20434",-96.9715894333223,18.1742034993858
"20435",-95.9891167482693,16.9513066749165
"20436",-97.050494011062,17.72236976614
"20437",-96.0536762996101,17.114284878115
"20438",-96.7371221661549,17.9213735473155
"20439",-96.6818363521733,15.7728902054761
"20440",-95.6152657351127,16.6229254730168
"20441",-95.0263393864241,16.3634657022559
"20442",-96.296295035669,17.2710738670425
"20443",-96.4113586407119,17.2011804977556
"20444",-97.4603090517497,16.8822140607833
"20445",-97.500001114461,17.1074407645488
"20446",-97.8032788648945,17.0351158605792
"20447",-97.9737423558246,16.7787189256059
"20448",-97.3591036011705,16.6427648600032
"20449",-96.3704048833561,16.5590438202514
"20450",-97.5208446590844,16.6315583058644
"20451",-97.1361928249282,17.6496871989743
"20452",-96.7273177179589,16.796192235304
"20453",-95.612147641475,15.977573865764
"20454",-95.9216944551824,17.0962643274583
"20455",-97.9743251032074,17.9195042723236
"20456",-97.7344466741047,17.7311019214884
"20457",-96.1664577601754,17.5274920194531
"20458",-96.3946378006761,17.6159244129907
"20459",-97.7193871718505,18.1998555722263
"20460",-95.9239662127153,17.3709463548891
"20461",-98.1013844497971,17.4308392903328
"20462",-97.6891108280134,17.8034536514225
"20463",-97.0469748178413,17.4862558000852
"20464",-97.4483038404658,17.8810932498601
"20465",-95.5820681606345,16.927709469778
"20466",-97.6983246834352,16.5381837621339
"20467",-97.7851840275104,16.2021423503336
"20468",-95.9825935551337,17.6557382419307
"20469",-98.0187746826284,17.1941667862186
"20470",-95.5265890120255,16.7730239593097
"20471",-96.2506463077907,17.4145259921287
"20472",-95.2611418096133,16.6231135304865
"20473",-96.3259445481755,17.2004195957934
"20474",-98.2608234452618,16.485366592927
"20475",-96.4227490551821,16.8297809815647
"20476",-97.7195651993013,17.9817380755177
"20477",-97.2663466740704,16.4395442795948
"20478",-96.9120338015586,17.5232909100293
"20479",-97.3869517316184,17.4283554146312
"20480",-97.7012950777549,17.3350668142218
"20481",-97.7597901144582,17.0064708450535
"20482",-98.121392330251,16.292400247888
"20483",-96.9103919816238,17.2313168599935
"20484",-98.2347039975628,17.7340677489769
"20485",-98.4659785204529,16.3330933171522
"20486",-97.4637556318652,17.666202968374
"20487",-96.9985820929194,17.289420342472
"20488",-97.3973370317173,17.7920753500608
"20489",-97.6774333376195,16.3416914805664
"20490",-96.9787481336028,18.2151261677795
"20491",-97.3091461127261,16.721133938554
"20492",-97.3534315850995,17.2102228437987
"20493",-97.3148758450099,17.4677010402474
"20494",-96.9712589295379,17.0271308158671
"20495",-96.2186099780552,16.0045254789677
"20496",-96.3937980660523,17.2723803828681
"20497",-97.2378897347121,16.2085635169816
"20498",-95.4906304769574,17.499268576202
"20499",-97.574435973522,17.4698216999239
"20500",-97.531138099651,16.8504761889155
"20501",-98.2205989314958,17.6143592381219
"20502",-95.8849302241939,17.1942456403666
"20503",-96.251574584719,17.2168592393468
"20504",-96.6465811700695,17.2610745761845
"20505",-94.7315565984837,16.579605194201
"20506",-96.2103564320797,17.0712164685661
"20507",-98.3646224910582,16.3289666833805
"20508",-95.1736938254457,16.6299794648909
"20509",-96.6344134047375,15.8335466080102
"20510",-97.523947508235,16.9090855852701
"20511",-97.0667535192907,17.1737956147986
"20512",-96.3144144393235,16.1759740420323
"20513",-95.2186666781877,16.854082700196
"20514",-96.0709068911899,17.332221788369
"20515",-95.3898262809548,16.2083884458904
"20516",-97.2772268778043,16.5757259015292
"20517",-96.0777837826246,16.932551218853
"20518",-97.340515940029,17.4017980367729
"20519",-96.590893256737,17.0720204184714
"20520",-97.9859629185867,17.6813475752911
"20521",-97.3533883202885,17.6072660282864
"20522",-96.2913458976276,17.1252220886555
"20523",-97.3482200764398,17.5329677801753
"20524",-97.7007254467266,17.634457593119
"20525",-94.3323383001381,16.4644965199258
"20526",-97.188316722339,16.0807466736987
"20527",-96.8752636997878,17.7936793247108
"20528",-97.9502563260729,17.422833370531
"20529",-98.0059056458411,17.7724147170276
"20530",-96.63769046181,16.8665736716254
"20531",-96.9119337891558,17.1468686215446
"20532",-97.7821682638349,17.1144226307159
"20533",-96.5804400601358,16.2418305959453
"20534",-96.8335172165641,16.3727736490236
"20535",-97.0382225091546,16.652424714739
"20536",-97.4355999053277,17.430346861277
"20537",-98.1402781982314,17.5602496915147
"20538",-96.5387928283845,16.3602431865877
"20539",-96.82630058214,17.1606677018909
"20540",-97.5802301446724,17.6902956330441
"20541",-96.2940095769862,17.3841413711527
"20542",-96.7693060136742,16.5713064366825
"20543",-97.5349423095336,16.3096522547387
"20544",-96.670695263014,17.3277563710486
"20545",-97.1122140369193,18.1073773741155
"20546",-96.5172937747063,17.0556720634195
"20547",-97.5385059206941,17.7486418935396
"20548",-97.3010884518431,18.0068833294974
"20549",-97.8584962090909,17.5822390523176
"20550",-96.5487024906895,17.0077180917861
"20551",-96.4808942363517,16.9407416112375
"20552",-97.4755413043853,17.8720130236066
"20553",-96.6163857758528,17.0941324334613
"20554",-96.0211266784409,17.2450240754331
"20555",-96.7923614790404,16.9295143134096
"20556",-97.5014692885937,17.7771770187927
"20557",-94.8231201419769,16.4873715899915
"20558",-96.9882347572254,17.7650461488883
"20559",-96.3347666107573,17.7973108685102
"20560",-96.3801969202771,17.0578934052236
"20561",-96.4479950534269,16.7086475698335
"20562",-97.3950144037649,17.3785317422095
"20563",-96.7978191154897,16.4423547605368
"20564",-97.2964401816095,17.0773149441426
"20565",-96.7665725478955,16.9496834402192
"20566",-97.3821658525848,16.780478911408
"20567",-98.3969613931613,17.7761721358533
"20568",-97.8348881331093,17.8825111937964
"20569",-97.141398796885,17.274888912444
"20570",-97.1163666582692,16.7462206220278
"21001",-97.9398263674817,19.103301345565
"21002",-97.2298041073237,20.109153499894
"21003",-98.0578854497243,18.2358475773601
"21004",-97.7649832744519,19.0261108810589
"21005",-98.6790897946965,18.7593893379784
"21006",-97.8676829067863,20.0269506355609
"21007",-98.2828109569374,18.5756559515666
"21008",-98.1336228698341,20.06116356966
"21009",-98.1911173350606,18.2312932784047
"21010",-97.1256110188451,18.4215665571833
"21011",-98.5471058014167,18.0106942982476
"21012",-97.5174230400308,19.102599247492
"21013",-97.3003685479397,18.3563441627945
"21014",-97.800681568134,20.0558143333378
"21015",-98.0531078292949,19.0472762954454
"21016",-97.9302425195891,19.7722879010009
"21017",-97.4409057051263,19.8116783254178
"21018",-97.6900814238708,18.3755725898655
"21019",-98.4522921971928,18.8990699464613
"21020",-97.9090745034972,18.8060137659134
"21021",-98.5417165006243,18.5470439060039
"21022",-98.6077720464044,18.823080468421
"21023",-97.3039893718616,18.9337884270967
"21024",-98.3935083415937,18.184683380996
"21025",-97.4087809844145,20.0839898357838
"21026",-98.4762191513305,19.1064415178867
"21027",-97.4829130252195,18.1418706663385
"21028",-97.7529470342904,20.030827831209
"21029",-97.6063012788141,20.0734918851336
"21030",-97.7310507700784,20.0551526888538
"21031",-98.1649228542288,18.5711658656911
"21032",-98.7885318440012,18.1904927987266
"21033",-98.7182051722882,18.7458189048888
"21034",-98.2917454825083,19.1352347924221
"21035",-97.1172331151391,18.2455936125758
"21036",-96.9659422272302,18.2823499330697
"21037",-97.8129541977435,18.4013250767274
"21038",-97.8263751546449,18.920186928649
"21039",-97.7921274964507,19.9135701898434
"21040",-98.0451032412457,18.9616473810648
"21041",-98.2560768424034,19.1167177264982
"21042",-98.1889892592095,18.4456663699406
"21043",-97.5005814416488,20.0279834376377
"21044",-97.5732592268559,19.5966601866563
"21045",-97.4297098124376,18.9773420354758
"21046",-97.4036399103121,18.6396405287355
"21047",-98.599191952547,18.2765717981726
"21048",-98.5133429303058,19.1956023084677
"21049",-97.9659829698387,20.0887546265883
"21050",-97.0700861423527,19.2047241025482
"21051",-98.6259094890536,18.5103671951108
"21052",-98.059348933636,18.6487958012558
"21053",-98.134743679411,19.8210218904335
"21054",-97.436557260378,19.735558969644
"21055",-97.8792387894698,17.9602474897346
"21056",-98.4700098137631,18.1395558161929
"21057",-98.2388776353535,20.2601597183725
"21058",-97.2135638787687,19.2582720767833
"21059",-98.2795870006638,18.2329309819405
"21060",-98.4411402704378,19.1321652597457
"21061",-96.9267013224135,18.5067809631286
"21062",-98.3762625385924,18.6155909693186
"21063",-97.3646251801487,18.8590320380662
"21064",-97.8131618687383,20.7105350289862
"21065",-97.6675124162037,19.0207186030782
"21066",-98.1511474228936,18.0483801169817
"21067",-97.380134021961,19.3164154898184
"21068",-97.7311824397469,20.1167642925172
"21069",-98.5171739931251,18.7692862899394
"21070",-98.0678447411901,18.6837874958218
"21071",-98.0517353582192,20.1662114358144
"21072",-97.6219688394946,20.113860742816
"21073",-98.7271259335908,18.3864549513888
"21074",-98.4487791117769,19.1671203380922
"21075",-97.4011295035422,19.9218300344671
"21076",-97.3101678781342,20.0306061979197
"21077",-97.6841606737818,20.0431522137977
"21078",-97.7133002293133,19.9437484593408
"21079",-97.8596323198637,18.7669292274025
"21080",-97.6273347038964,20.0146869379107
"21081",-98.7123187153778,18.0344431917983
"21082",-97.8334940707424,18.4816576751541
"21083",-97.8582954805038,19.6240459794477
"21084",-97.6414445773941,20.040640598569
"21085",-98.4470103536173,18.5019159066227
"21086",-97.8759471919561,20.4561475981296
"21087",-98.9156622482145,18.3071968935016
"21088",-97.5676974616297,20.0452532371155
"21089",-97.7779787308944,20.2064002376258
"21090",-98.3454606736053,19.1193265699611
"21091",-97.9965858344979,20.2236978233883
"21092",-97.7398784337447,18.5320908209965
"21093",-97.2937222323171,19.2811041969106
"21094",-97.6761353807516,19.4691544669861
"21095",-98.1024892820971,18.7418233576609
"21096",-97.6920071436072,19.1511232470757
"21097",-97.891706403246,18.9077249863381
"21098",-97.8698051138801,18.6686149824807
"21099",-97.4281256209968,18.7331574661067
"21100",-98.1028610089171,20.2452730783065
"21101",-97.5889866426642,19.9630735217437
"21102",-98.4471166879018,19.0612016249416
"21103",-97.3375375140108,18.6275187921362
"21104",-97.8333011240368,19.1906162399067
"21105",-97.6738197146571,19.5555191269287
"21106",-98.3191355481062,18.9316671337859
"21107",-97.6718181725024,20.1124272920807
"21108",-97.5834366297729,19.3264985488177
"21109",-98.1373665192421,20.2932705794768
"21110",-97.5355765675628,18.8350059975042
"21111",-97.8768261309949,20.5549070259335
"21112",-97.9158797652828,18.0691192136596
"21113",-98.2707512615263,18.113974839725
"21114",-98.1755352191064,19.0086200880408
"21115",-97.634470654867,18.948157805847
"21116",-97.1133856106187,19.2537355227071
"21117",-97.8262372815413,19.2648560752661
"21118",-97.8239023659419,18.9624350717538
"21119",-98.2932433610088,19.0236169167892
"21120",-97.2736868807203,18.497009212039
"21121",-98.3358627114272,18.7674143900972
"21122",-98.525940301421,19.2315185123396
"21123",-97.7867601434498,20.1115220701194
"21124",-97.383968790371,18.318130185106
"21125",-98.3456191907552,19.0104903023768
"21126",-98.3937516698831,19.0349214177085
"21127",-97.9216866812629,18.1984988572266
"21128",-97.7285711581083,19.2546745790633
"21129",-97.2900666104319,18.228870622586
"21130",-97.5518905964931,19.0470688211536
"21131",-98.0304870522781,18.7448041783316
"21132",-98.4285129288076,19.2689564081903
"21133",-98.3552411014838,18.6577225311248
"21134",-98.5028223489343,19.3466507029863
"21135",-97.7698854876299,18.0119192169961
"21136",-98.3064452728035,19.1726638611767
"21137",-97.4974958191084,19.2230963947706
"21138",-98.5669312709935,19.0794256181108
"21139",-98.1389352892313,18.1419352028444
"21140",-98.3431306458496,19.0729636991863
"21141",-98.0440369453171,18.0406693556701
"21142",-97.6139170690771,19.1539454602739
"21143",-98.5613382364394,19.2445862161034
"21144",-97.7723331904587,18.9265171360654
"21145",-96.8288025450111,18.3795832746246
"21146",-98.079138540327,18.6159004470342
"21147",-98.0492718257296,18.4032971242577
"21148",-98.3853184095354,18.9748326801666
"21149",-97.4248659178645,18.5554577766773
"21150",-98.1569648845555,18.7571761731025
"21151",-97.8652208299555,18.887516032987
"21152",-97.7460925676402,19.1206600258268
"21153",-97.9682282513854,18.8870045361921
"21154",-97.7312202959309,18.8593026898349
"21155",-98.3190540726356,18.0714218306899
"21156",-97.4450837556065,18.4612876468237
"21157",-98.3039511981379,18.3531901928632
"21158",-97.4016047874521,20.1892034114171
"21159",-98.2505978311841,18.7294644211641
"21160",-98.838740412043,18.4504583513816
"21161",-97.5430156011951,18.5538963088455
"21162",-97.7843278066477,20.0084575421784
"21163",-98.0036012112065,19.1452237532742
"21164",-97.8761638441151,19.0119289731158
"21165",-98.6329404423694,18.7397547008978
"21166",-98.4312747757773,18.7217725269785
"21167",-97.8530431846245,19.9494903988527
"21168",-98.6540005370782,18.6463172769493
"21169",-97.9373390963946,18.4967486006972
"21170",-97.4632750548442,19.47960806859
"21171",-97.8666794193396,18.8063120513385
"21172",-97.7857337623905,19.8182110417597
"21173",-97.4493634110028,19.8543709697881
"21174",-97.3585754778577,19.8638058770424
"21175",-98.4791456003368,19.0001856742476
"21176",-98.5419909477526,18.6143019621033
"21177",-97.6288842510051,18.6556425313354
"21178",-97.9961980588644,20.3777428510501
"21179",-97.352088910882,19.1335895665406
"21180",-98.5853217142822,19.3622829265141
"21181",-98.342842071168,19.1564969934123
"21182",-97.8853208197703,18.8570100846701
"21183",-97.9098092358292,20.1673093650055
"21184",-97.8382792428756,20.1298241477709
"21185",-98.5361971668898,18.689964582952
"21186",-97.4993479218369,19.8421407697464
"21187",-98.0488721179146,20.3998270589822
"21188",-98.612205774246,18.9224675548078
"21189",-97.8211999610655,18.8284509633646
"21190",-97.8480466634903,18.291539575495
"21191",-98.3975593169093,17.9750778683009
"21192",-97.5305825058476,20.1038154744619
"21193",-98.0417354287512,18.8161963513646
"21194",-97.6872440709117,20.5083508388799
"21195",-97.1820645811429,18.5303490599246
"21196",-97.9465149560816,18.2782505065533
"21197",-97.9026266229836,20.3266179221055
"21198",-98.6005810611713,18.0956336804101
"21199",-97.3599199342202,19.7225357732954
"21200",-97.6467834069043,19.847951824231
"21201",-98.3369628157648,18.6581002530245
"21202",-97.6536131441539,19.9388859393507
"21203",-97.7779311773868,18.6958057622896
"21204",-97.44247680754,19.9196201321002
"21205",-97.6781057600191,18.7675207075844
"21206",-98.0524829413683,18.5800841577373
"21207",-97.5812727198397,19.8543697209404
"21208",-97.9990114762003,19.9649199184747
"21209",-97.5218992694859,18.2774173357392
"21210",-97.6926089725514,20.0041504108368
"21211",-97.568572198495,19.7472611205477
"21212",-97.6826874942087,19.7142979922075
"21213",-97.7982951595322,20.2990971451312
"21214",-97.2224725646092,18.327437764685
"21215",-97.7605238920101,19.9765405484669
"21216",-97.5996304253024,20.009035225255
"21217",-96.9786685259606,18.3771121145649
"22001",-100.098632663797,20.1749104639021
"22002",-99.5926880137378,21.1417418407398
"22003",-99.635604375581,21.4092385163481
"22004",-99.657025970875,20.7913846288922
"22005",-100.100570658419,20.7582671766392
"22006",-100.441074898384,20.48544204764
"22007",-99.8666886199716,20.6492826127924
"22008",-100.31421287356,20.4038437751213
"22009",-99.3315905439924,21.3745727349622
"22010",-99.1918253206664,21.2576857295333
"22011",-100.27861750616,20.7202282853179
"22012",-100.172427377362,20.4719577962958
"22013",-99.8299499539736,21.0976683930525
"22014",-100.452710298161,20.7288054250771
"22015",-99.5207612728166,20.982665286663
"22016",-100.000379845587,20.368911546935
"22017",-99.9525640167413,20.5511729788477
"22018",-99.9344398944879,20.9179618181778
"23001",-86.9024985460489,20.4420261136776
"23002",-88.0554984647498,19.6618395926582
"23003",-86.9995405692173,21.3690022000585
"23004",-88.5059629558235,18.6865820740262
"23005",-87.0469371242087,21.0123592313127
"23006",-88.8121921837437,19.6511586071193
"23007",-87.4010622504407,21.051093086916
"23008",-87.3977984485355,20.5869580042292
"23009",-87.6656922077921,20.3039271144624
"24001",-101.253310966222,22.4505329555253
"24002",-99.6195043394276,22.0999259054448
"24003",-99.1119595057527,21.7236239726301
"24004",-100.637828607327,22.2696062850746
"24005",-99.6759928570591,21.9905238637276
"24006",-101.056515144639,23.6454980432447
"24007",-100.673746239174,23.9303543969597
"24008",-100.277336611722,22.444783797726
"24009",-100.777763755763,22.1924757880165
"24010",-99.7175318223648,22.4391449693176
"24011",-100.211582606208,22.0158085432473
"24012",-98.9597028821581,21.6316613859325
"24013",-99.0631607939334,22.1073925506233
"24014",-98.9058267528116,21.5149895954149
"24015",-101.12137736558,23.2191377931401
"24016",-98.5142175400173,22.2042264857293
"24017",-100.303713709718,22.8665295005305
"24018",-98.9831842324732,21.5260065238219
"24019",-99.6094967594046,21.6149333450354
"24020",-100.58726861677,23.5133627076212
"24021",-101.156692610183,22.2590433013545
"24022",-101.171073820942,22.7333505199349
"24023",-99.616808842866,21.8240954293091
"24024",-100.034519721926,21.9619282583796
"24025",-101.629141873526,22.7981161543285
"24026",-98.8415351782522,21.6292096518219
"24027",-99.8955837642942,21.5761452938391
"24028",-100.960888553701,22.2704789259853
"24029",-98.6195035810397,21.39978664616
"24030",-100.45776913407,22.1695119530428
"24031",-99.4060260810541,21.5885535939215
"24032",-100.554232807088,21.7679767152994
"24033",-101.681111835498,23.3496195223006
"24034",-98.5978545526384,21.7997937206093
"24035",-100.855131326502,22.2716263172438
"24036",-99.3560976915644,21.9331500315328
"24037",-98.7847199734433,21.2413069361647
"24038",-98.7457417283065,21.4176516470331
"24039",-98.7706597644103,21.5545792844329
"24040",-98.7353295148708,22.0936195950939
"24041",-98.8261018639318,21.7227929050546
"24042",-98.6647239648513,21.6072885050348
"24043",-100.497420363499,21.6642375364927
"24044",-100.914058509041,24.1105227174423
"24045",-101.095122621179,22.9251354118724
"24046",-101.273152915714,21.9686191311797
"24047",-100.717569424297,23.21267937839
"24048",-100.756870949113,23.6649198810503
"24049",-101.916313072762,22.9324175498729
"24050",-100.981535659278,21.8517619138314
"24051",-100.673408324978,22.6407635140414
"24052",-100.197345360576,22.2892322400481
"24053",-98.8692130101841,21.4261803508272
"24054",-99.0254053319047,21.3858869614851
"24055",-100.676720494117,22.0081735432425
"24056",-100.804387450383,22.6599310700647
"24057",-98.837354645624,21.3293326487502
"24058",-99.3659911379269,22.4901039384497
"25001",-109.133198577279,25.8956480586331
"25002",-108.141093913336,25.1460736439312
"25003",-107.395964793115,25.5908547012974
"25004",-105.991787830505,23.4141687009934
"25005",-106.799435266395,24.4814837939257
"25006",-107.266653885734,24.6514902616137
"25007",-108.277041637619,26.6803064276789
"25008",-106.842137641312,24.0433902807391
"25009",-105.68576102129,22.7240947148696
"25010",-108.678997151889,26.2553210434656
"25011",-108.558191850727,25.5345966827419
"25012",-106.305886057535,23.4685235309575
"25013",-107.779586508832,25.3599209282415
"25014",-105.805204834837,23.0562349713334
"25015",-108.076049465392,25.4184549610705
"25016",-106.370176551246,23.954494731422
"25017",-108.11032043157,25.9687897826336
"25018",-107.764597633206,24.7232522305247
"26001",-110.222371279403,29.7962173658265
"26002",-109.197443385514,31.1044234826906
"26003",-108.876967147536,27.0510585650577
"26004",-111.924874247134,31.1758972540079
"26005",-109.050440043419,28.872812707085
"26006",-110.189311284052,30.4108941871246
"26007",-111.544904983379,30.8160156819571
"26008",-109.087688606927,29.8453415145009
"26009",-109.385624866602,28.8929961391509
"26010",-108.819753277631,30.3103197851544
"26011",-109.979090615422,30.669707948645
"26012",-110.159124039062,27.743884908865
"26013",-110.273272043123,30.0610103742072
"26014",-110.11980711872,29.6246199141729
"26015",-109.006486358626,30.6178209123082
"26016",-111.211409447956,30.1702241105855
"26017",-112.539486236857,30.8249522976183
"26018",-109.88677103619,27.7928197940055
"26019",-110.235320010688,30.9884601879968
"26020",-111.072284338221,29.7195836107112
"26021",-110.38269525741,28.7243119667757
"26022",-110.630579597997,30.4115375847313
"26023",-109.809945662129,30.0674032511091
"26024",-109.376810786789,29.6154077139268
"26025",-110.668726164128,28.0084946237181
"26026",-109.688533804803,27.0151370409903
"26027",-109.647910373436,30.8485177352142
"26028",-109.312385028289,29.7611388792282
"26029",-110.625570332191,28.1426822877817
"26030",-111.403073887095,29.0272992233617
"26031",-108.915344565917,30.1231364979255
"26032",-109.38141203205,29.9755087876875
"26033",-109.406380357943,26.6506723080081
"26034",-110.245173424729,29.9303103158184
"26035",-110.745782112523,30.8473408802867
"26036",-111.021441007277,30.731382896329
"26037",-110.209644048827,28.9600718451731
"26038",-109.72379160888,29.7285562412167
"26039",-109.957208399555,31.2294985872901
"26040",-108.852009842321,29.6352741021729
"26041",-109.479915844878,30.4867402842142
"26042",-109.40273339914,27.0781014711476
"26043",-111.002443284382,31.1988340335192
"26044",-109.492108287583,28.4572983246893
"26045",-110.820479152598,30.029230567548
"26046",-111.65534614858,30.7616002965124
"26047",-112.094029987056,29.9517672239162
"26048",-113.293119061446,31.5294286497667
"26049",-109.364873524132,27.5789860182197
"26050",-110.544979551537,29.7535319510139
"26051",-109.318428943487,28.0326058121251
"26052",-108.994100706348,29.0100036302617
"26053",-110.329362031081,29.8764329388164
"26054",-109.758696448659,28.6095347300831
"26055",-114.350716780196,32.017558871433
"26056",-110.798640214945,29.4630169312037
"26057",-109.671144773572,29.2657975823482
"26058",-111.058985793747,30.4516397448898
"26059",-110.548818742274,31.1920305874662
"26060",-111.454052639418,31.2817625276147
"26061",-109.611690840541,28.789774850458
"26062",-109.886528837385,28.3916275606138
"26063",-109.5279342665,29.4722304957005
"26064",-111.581574014097,30.3120626511447
"26065",-111.4028292106,30.9213345428044
"26066",-110.329199088589,29.3421687916917
"26067",-109.333834148804,30.2341848905349
"26068",-109.970585542001,29.086806998916
"26069",-108.965248142519,28.4198345010923
"26070",-112.908288397697,31.7199900276275
"26071",-109.851444015557,27.1064017282423
"26072",-110.358838330765,27.3597838454432
"27001",-91.3117336102591,17.8048495077333
"27002",-93.6467520067733,18.1701659838938
"27003",-92.5862394272883,18.3614231254968
"27004",-92.8602106688223,18.0091035926979
"27005",-93.3366976198573,18.2869289389266
"27006",-93.2206691926436,18.0765777024263
"27007",-91.6757826571066,17.7051236697775
"27008",-93.699819315103,17.8263904539296
"27009",-92.7870337517379,17.7635942570243
"27010",-93.0838765021523,18.2133053755105
"27011",-92.1434213377123,18.0790750222933
"27012",-92.4586002468257,17.8450397088315
"27013",-92.9486233060235,18.1878649682873
"27014",-93.2005844987247,18.3811814817883
"27015",-92.7326034750387,17.5282321044469
"27016",-92.9523754025717,17.6233066604731
"27017",-91.2935588922622,17.4263763352296
"28001",-98.2682915496767,24.1339884179149
"28002",-98.0357675907294,23.0022955301759
"28003",-98.082452280828,22.5419928907075
"28004",-99.0797761119504,22.5623071341554
"28005",-98.8464574754014,24.9285786571643
"28006",-99.8726788749469,23.3267974883874
"28007",-98.859073633662,26.1836495442326
"28008",-98.6164233394934,23.5394108881078
"28009",-97.8283930945333,22.2795140310647
"28010",-98.4401266272703,24.6285715522391
"28011",-99.178515507025,23.0066977856867
"28012",-98.5544869005214,22.786429154035
"28013",-99.0867071596329,23.8854768721023
"28014",-99.482652166856,26.9040527656257
"28015",-98.6412349644719,26.1363693217402
"28016",-99.3805184086425,24.1955385444558
"28017",-99.4126585445264,23.4784258744618
"28018",-98.5202739456041,24.2622814944218
"28019",-98.8573689661526,23.2720242062099
"28020",-99.5644280664998,24.5879299313732
"28021",-98.8331921149565,22.5718483987243
"28022",-97.5329102229262,25.6123629682506
"28023",-98.4400378207285,25.2237599479385
"28024",-99.2568665630775,26.4151025480956
"28025",-99.0673628146908,26.2386239697919
"28026",-99.7739142569144,23.6191212030687
"28027",-99.6737990799421,27.4758098446893
"28028",-99.2040415477412,22.5075363876434
"28029",-99.3358551803256,22.8297991644626
"28030",-98.8461214502512,24.0226073538228
"28031",-99.5652932719725,23.2717757195993
"28032",-98.3733606431766,25.8102362541325
"28033",-98.0378467423813,25.7444092296841
"28034",-98.9758175584808,24.4758486443869
"28035",-97.9582705902705,24.8911969929026
"28036",-98.7696693912337,24.6319557155027
"28037",-98.0373471675128,23.7834298270678
"28038",-97.9012653120286,22.2786120904007
"28039",-99.7762620887197,22.9398934179384
"28040",-97.8447965185854,25.7006819016359
"28041",-99.1666510058264,23.6970194313738
"28042",-99.3600326680642,24.5605905573406
"28043",-98.9315156209362,23.005709758642
"29001",-98.1664123823365,19.3559109310317
"29002",-98.1946807830411,19.3515040559882
"29003",-98.1829333743843,19.54505865752
"29004",-97.7926581083047,19.4120297599736
"29005",-98.1272523441238,19.4232616090376
"29006",-98.5893647663768,19.560962653173
"29007",-97.6743247161059,19.3357064822998
"29008",-97.7659243595887,19.3321946573263
"29009",-98.0916280913775,19.3499888677568
"29010",-98.1311055281757,19.289759656857
"29011",-98.2334820183409,19.5060904454882
"29012",-98.4368507125018,19.4444584358107
"29013",-97.9364338745571,19.3324436134157
"29014",-98.3422660372099,19.4882054214282
"29015",-98.3833025929822,19.3561128315419
"29016",-97.9113544729192,19.2575846098454
"29017",-98.1643247942685,19.1917481394427
"29018",-98.1333946536762,19.3199606192821
"29019",-98.3792214755939,19.2819583532231
"29020",-98.4407135315504,19.547432320651
"29021",-98.5540281305832,19.4998258108766
"29022",-98.1705153090413,19.2168733678687
"29023",-98.3319621358124,19.2333146455669
"29024",-98.2841533765046,19.3521177424335
